video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption
VczVqHJW0gg,Sandeep Maheshwari,Extraordinary Communication Skills - By Sandeep Maheshwari I Hindi,"Communication is all about understanding the other person, not about winning an argument or forcing your opinions on others.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'Stories', 'Indian', 'Changing', 'Positive', 'session', 'thoughts', 'best', 'control mind', 'emotions', 'intelligence', 'stress', 'handle', 'overcome', 'anxiety', 'how to', 'feelings', 'latest', '2016', 'smart work', 'time management', 'control your mind', 'success', 'motivational speech', 'job', 'presentation', 'body language', 'improve', 'talk', 'public', 'sandip', 'maheswari', 'india', 'tips', 'skills', 'training', '2017', 'latest 2017']",2016-11-02T06:23:24Z,9199354,233625,0,4730,PT22M41S,hd,false
yNQf5YFL2Ns,Sandeep Maheshwari,Emotional Intelligence - By Sandeep Maheshwari I Hindi,"Emotions play a very critical role in the overall quality of our personal and professional lives, more critical even than our knowledge and experience. While technology can help us to learn and master information, nothing can replace our ability to understand our emotions and the emotions of those around us.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'Stories', 'India', 'Indian', 'Changing', 'Ideas', 'Greatest', 'Positive', 'session', 'thoughts', 'best', 'subconscious mind', 'control mind', 'control thoughts', 'negative thoughts', 'emotions', 'intelligence', 'negative thinking', 'stress', 'handle', 'manage', 'overcome', 'anxiety', 'depression', 'how to', 'meditation', 'negative emotions', 'feelings', 'latest', 'latest 2016', '2016', 'smart work', 'time management', 'control your mind', 'success', 'motivational speech', 'job', 'emotional']",2016-10-12T07:27:56Z,2730201,63620,0,1785,PT30M1S,hd,false
V3fDtsDsGSo,Sandeep Maheshwari,Inspiring Story of Akbar & Birbal - By Sandeep Maheshwari I Hindi I Positive Thinking & Attitude,"Whatever happens, happens for the best!

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'Stories', 'India', 'Indian', 'Changing', 'Ideas', 'Greatest', 'Positive', 'session', 'thoughts', 'best', 'subconscious mind', 'control mind', 'control thoughts', 'negative thoughts', 'emotions', 'intelligence', 'negative thinking', 'stress', 'handle', 'manage', 'overcome', 'anxiety', 'how to', 'feelings', 'latest', 'latest 2016', '2016', 'smart work', 'control your mind', 'success', 'motivational speech', 'job', 'learning', 'story', 'stories', 'most powerful', 'motivational story']",2016-10-08T08:11:03Z,1663353,70658,0,937,PT2M31S,hd,false
yIW6eTU2oXY,Sandeep Maheshwari,How to stay Motivated in your Career? By Sandeep Maheshwari I Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'Stories', 'India', 'Indian', 'Changing', 'Ideas', 'Greatest', 'Positive', 'session', 'thoughts', 'best', 'subconscious mind', 'control mind', 'control thoughts', 'negative thoughts', 'emotions', 'intelligence', 'negative thinking', 'stress', 'handle', 'manage', 'overcome', 'anxiety', 'depression', 'how to', 'meditation', 'negative emotions', 'feelings', 'latest', 'latest 2016', '2016', 'smart work', 'time management', 'control your mind', 'success', 'motivational speech', 'job', 'business', 'learning']",2016-10-04T11:04:53Z,1310685,33057,0,725,PT7M51S,hd,false
vmxC_2HNIWo,Sandeep Maheshwari,How to get rid of Jealousy? By Sandeep Maheshwari I Hindi,"No one enjoys feeling jealous. Yet, jealousy is an inevitable emotion that pretty much every one of us will experience. Therefore, learning how to deal with jealousy is key to so many areas of our lives from our interpersonal relationships to our careers to our personal goals.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'Stories', 'India', 'Indian', 'Changing', 'Ideas', 'Greatest', 'Positive', 'session', 'thoughts', 'best', 'subconscious mind', 'control mind', 'control thoughts', 'negative thoughts', 'emotions', 'intelligence', 'negative thinking', 'stress', 'handle', 'manage', 'overcome', 'anxiety', 'depression', 'how to', 'meditation', 'negative emotions', 'feelings', 'latest', 'latest 2016', '2016', 'smart work', 'time management', 'control your mind', 'success', 'motivational speech', 'stop killing time', 'focus', 'anger', 'fear']",2016-10-01T11:28:10Z,2649257,77074,0,1525,PT9M1S,hd,false
7hSHiXXS9Qg,Sandeep Maheshwari,How to stay Positive with Negative people? By Sandeep Maheshwari I Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'Stories', 'India', 'Indian', 'Changing', 'Ideas', 'Greatest', 'Positive', 'session', 'thoughts', 'best', 'subconscious mind', 'control mind', 'control emotions', 'control thoughts', 'negative thoughts', 'emotions', 'intelligence', 'negative thinking', 'stress', 'handle', 'manage', 'overcome', 'anxiety', 'depression', 'how to', 'yoga', 'meditation', 'negative emotions', 'feelings', 'latest', 'latest 2016', '2016', 'smart work', 'time management', 'control your mind', 'success', 'motivational speech', 'stop killing time', 'time', 'no 1', 'focus']",2016-09-30T06:42:00Z,4503328,117560,0,3331,PT7M,hd,false
1SA1QFpVSiA,Sandeep Maheshwari,What is the Ultimate Goal of Life? By Sandeep Maheshwari I Hindi,"Every now and then, we hear the clichéd question, ‘What is the meaning of life?’ or ‘What is the purpose of life?’. In most cases, we have our own agenda on what our purpose in life is. However, at the most fundamental level, the only meaningful goal we can have is to lead a happy life and share happiness with others.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Motivational', 'Stories', 'India', 'Indian', 'Changing', 'Ideas', 'Greatest', 'Positive', 'session', 'thoughts', 'best', 'subconscious mind', 'control mind', 'negative thoughts', 'emotions', 'intelligence', 'negative thinking', 'stress', 'handle', 'overcome', 'anxiety', 'depression', 'how to', 'yoga', 'meditation', 'spirituality', 'negative emotions', 'feelings', 'latest', 'latest 2016', '2016', 'smart work', 'time management', 'control your mind', 'success', 'game of life', 'motivational speech', 'purpose', 'meaning', 'life changing', 'focus', 'time']",2016-09-17T07:12:36Z,1552547,36758,0,1269,PT26M10S,hd,false
VXDDEC3q5Lg,Sandeep Maheshwari,How to Stay Focused? By Sandeep Maheshwari I Hindi,"Our focus drives everything in our lives. When we are able to focus our attention toward a particular task by prioritising what's truly important to us, we can have a significant impact in a minimal amount of time.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'Stories', 'India', 'Indian', 'Changing', 'Ideas', 'Greatest', 'Positive', 'session', 'thoughts', 'best', 'subconscious mind', 'control mind', 'negative thoughts', 'emotions', 'intelligence', 'memory power', 'negative thinking', 'stress', 'handle', 'manage', 'overcome', 'anxiety', 'depression', 'how to', 'yoga', 'meditation', 'spirituality', 'negative emotions', 'feelings', 'latest', 'latest 2016', '2016', 'smart work', 'time management', 'control your mind', 'success', 'motivational speech', 'stop killing time', 'focus', 'goal setting', 'secret']",2016-09-09T05:52:08Z,3435728,88160,0,1867,PT22M50S,hd,false
QGcOzD8pX14,Sandeep Maheshwari,Stop Killing Time - By Sandeep Maheshwari I Inspirational Talk in Hindi,"Time is free, but it's priceless... spend it wisely.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'Stories', 'India', 'Indian', 'Changing', 'Ideas', 'Greatest', 'Positive', 'session', 'thoughts', 'best', 'subconscious mind', 'control mind', 'control emotions', 'control thoughts', 'negative thoughts', 'emotions', 'intelligence', 'memory power', 'negative thinking', 'stress', 'manage', 'overcome', 'anxiety', 'depression', 'how to', 'yoga', 'meditation', 'negative emotions', 'feelings', 'latest', 'latest 2016', '2016', 'smart work', 'time management', 'control your mind', 'success', 'game of life', 'motivational speech', 'sandip', 'maheswari']",2016-08-31T08:47:45Z,4807192,102184,0,2825,PT26M34S,hd,false
3TfRSGrEE6I,Sandeep Maheshwari,Game of Life - By Sandeep Maheshwari I Hindi I Be Fearless & Live With Confidence,"Life is just like a game in which we are the players. When we take life too seriously, we feel miserable. The purpose of a game is not winning or losing, but playing well and having fun. So we will not be depressed when we experience failure. And conversely, we will not be bloated with arrogance if we are successful. We will take both failure and success as valuable experience, teaching us how to play the game of life well.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'Stories', 'India', 'Indian', 'Changing', 'Ideas', 'Greatest', 'Positive', 'session', 'thoughts', 'best', 'subconscious mind', 'control mind', 'control emotions', 'control thoughts', 'negative thoughts', 'emotions', 'intelligence', 'memory power', 'negative thinking', 'stress', 'handle', 'manage', 'overcome', 'anxiety', 'depression', 'how to', 'yoga', 'meditation', 'spirituality', 'negative emotions', 'feelings', 'latest', 'latest 2016', '2016', 'inspirational video', 'smart work', 'time management', 'control your mind', 'success']",2016-08-24T07:06:25Z,4317222,96981,0,3223,PT27M30S,hd,false
Zf2RzRgD3t8,Sandeep Maheshwari,BE FEARLESS - Motivational Video By Sandeep Maheshwari,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars

FAIR-USE COPYRIGHT DISCLAIMER
This video is meant for Educational/Inspirational purpose only. The usage is non-commercial and we do not make money from it. We do not own any copyrights, all the rights go to their respective owners. The sole purpose of this video is to inspire, empower and educate the viewers.

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, commenting, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use.","['Inspirational', 'Videos', 'Motivational', 'Stories', 'Life', 'Changing', 'Ideas', 'Greatest', 'Positive', 'Thinking', 'thoughts', 'most', 'best', 'mind power', 'control thoughts', 'negative thoughts', 'get rid of', 'emotions', 'intelligence', 'memory power', 'negative thinking', 'stress', 'handle', 'manage', 'how to', 'negative emotions', 'feelings', 'latest', 'latest 2016', '2016', 'inspirational video', 'control mind', 'mind control', 'control your mind', 'how to control', 'motivational speech', 'smart work', 'last', 'life changing', 'fear', 'sandip', 'maheswari']",2016-08-10T12:28:01Z,6384231,145761,0,2562,PT2M49S,hd,false
HeAcRFIrKFY,Sandeep Maheshwari,Smart Work & Time Management - By Sandeep Maheshwari I Hindi,"We should understand the value of time to succeed in all aspects of life. Poor time management can be related to procrastination, as well as problems with self-control. In fact, time management is nothing but 'self-management'.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'India', 'Indian', 'Life', 'Changing', 'Ideas', 'Greatest', 'Positive', 'Thinking', 'session', 'thoughts', 'most', 'best', 'mind power', 'subconscious mind', 'control mind', 'control emotions', 'control thoughts', 'negative thoughts', 'emotions', 'intelligence', 'negative thinking', 'stress', 'handle', 'manage', 'overcome', 'depression', 'how to', 'yoga', 'meditation', 'feelings', 'latest', 'latest 2016', '2016', 'inspirational video', 'motivational speech', 'control', 'last life changing', 'seminar', 'mind', 'decision', 'rich', 'career']",2016-07-01T11:21:19Z,6493241,132377,0,3778,PT39M50S,hd,false
hIFCjtcg7eM,Sandeep Maheshwari,How to Conquer Yourself? By Sandeep Maheshwari I Hindi I Change Your Mind,"""It is much better to conquer yourself than to conquer the whole world.""

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Sandeep Maheshwari', 'Inspirational', 'Videos', 'Motivational', 'Stories', 'India', 'Indian', 'Life', 'Changing', 'Ideas', 'Greatest', 'Positive', 'Thinking', 'session', 'thoughts', 'most', 'best', 'mind power', 'subconscious mind', 'control mind', 'control emotions', 'control thoughts', 'negative thoughts', 'get rid of', 'emotions', 'intelligence', 'negative thinking', 'stress', 'handle', 'anxiety', 'depression', 'how to', 'yoga', 'meditation', 'spirituality', 'negative emotions', 'feelings', 'latest', 'latest 2016', '2016', 'control your mind', 'power of mind']",2016-06-09T11:01:07Z,1518258,36066,0,1034,PT27M10S,hd,false
AH7k3P6W7V8,Sandeep Maheshwari,How to take the Right Decision? By Sandeep Maheshwari I Hindi,"""Right decision comes from asking the right questions... to yourself.""

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Sandeep Maheshwari', 'Inspirational', 'Inspiring', 'Videos', 'Motivational', 'Motivation', 'Motivating', 'Success', 'Stories', 'India', 'Indian', 'Speaking', 'Life', 'Changing', 'Greatest', 'Speech', 'Talk', 'Positive', 'Thinking', 'Training', 'Powerful', 'Leadership', 'Aasaan', 'Presentation', 'session', 'hai', 'thoughts', 'great', 'most', 'best', 'lecture', 'last', 'Ever', 'india tour', 'power of focus', 'focus', 'students', 'concentration power', 'studies', 'best of sandeep', 'confusion', 'how to', 'control your mind', 'control mind', 'mind control', 'latest', 'latest 2016', '2016', 'inspirational video']",2016-05-06T07:41:09Z,3897293,94788,0,2371,PT10M10S,hd,false
Hq_PSO1HCc8,Sandeep Maheshwari,How to look at your Destiny? By Sandeep Maheshwari I Hindi,"""You are the creator of your destiny.""

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Sandeep Maheshwari', 'Inspirational', 'Inspiring', 'Videos', 'Motivational', 'Motivation', 'Motivating', 'Success', 'Stories', 'India', 'Indian', 'Public', 'Speaker', 'Speaking', 'Life-Changing', 'Life', 'Changing', 'Workshop', 'Ideas', 'Hindi', 'Greatest', 'Speech', 'Talk', 'Positive', 'Thinking', 'Attitude', 'Training', 'Powerful', 'Leadership', 'Aasaan', 'Presentation', 'session', 'hai', 'thoughts', 'great', 'most', 'best', 'last', 'Ever', 'india tour', 'power of focus', 'focus', 'students', 'concentration power', 'studies', 'best of sandeep', 'motivational video', 'motivational speech', 'luck', 'destiny']",2016-05-05T06:53:54Z,438563,12488,0,296,PT3M10S,hd,false
7cZDRM28LgM,Sandeep Maheshwari,How to control your Mind? By Sandeep Maheshwari I Hindi,"We are all addicted to seeing things a certain way; doing things the way we have always done them. We are so addicted that we sincerely believe that our way is the only way. However, when we learn to control our mind and master our thinking, then we have the power and freedom to change our lives profoundly.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Sandeep Maheshwari', 'Inspirational', 'Videos', 'Motivational', 'Stories', 'India', 'Indian', 'Life', 'Changing', 'Ideas', 'Positive', 'Thinking', 'session', 'thoughts', 'most', 'best', 'mind power', 'subconscious mind', 'control mind', 'control emotions', 'control thoughts', 'negative thoughts', 'get rid of', 'emotions', 'intelligence', 'memory power', 'negative thinking', 'stress', 'handle', 'manage', 'overcome', 'anxiety', 'depression', 'how to', 'yoga', 'meditation', 'spirituality', 'negative emotions', 'feelings', 'latest', 'inspirational video', 'sandip', 'maheswari', '2017', 'latest 2017']",2016-04-06T10:55:29Z,15650355,304153,0,9764,PT49M31S,hd,false
xL3kwFppezc,Sandeep Maheshwari,How to get Rich? By Sandeep Maheshwari I Hindi,"Break free the vessel of your mind and look at reality. A realm of infinite possibilities is already there, waiting to be looked at and played with!

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Inspirational', 'Videos', 'Motivational', 'Motivation', 'Success', 'India', 'Indian', 'Public', 'Speaker', 'Speaking', 'Life', 'Changing', 'Ideas', 'Greatest', 'Speech', 'Talk', 'Positive', 'Thinking', 'Attitude', 'Powerful', 'Leadership', 'Presentation', 'session', 'thoughts', 'great', 'most', 'best', 'lecture', 'last', 'Ever', 'india tour', 'power of focus', 'focus', 'students', 'business tips', 'business ideas', 'secret', 'secrets', 'motivational speech', 'motivational video', 'motivational speeches', 'motivational videos', 'latest', 'latest 2016', '2016', 'inspirational video']",2016-03-12T05:52:01Z,7818156,188816,0,6497,PT42M36S,hd,false
KcUfiGgTkbw,Sandeep Maheshwari,Absolute Freedom - By Sandeep Maheshwari I Hindi,"There is nothing as valuable in our life as freedom. But the concept of freedom remains an illusion throughout our life. It is because; when we get freedom from something we get trapped in another thing. Therefore, real freedom is the freedom of mind. When our mind is free from all limitations, ideologies, persons and situations then only there is absolute freedom.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Sandeep Maheshwari', 'Inspirational', 'Inspiring', 'Videos', 'Motivational', 'Motivation', 'Motivating', 'Success', 'Stories', 'India', 'Indian', 'Public', 'Speaker', 'Speaking', 'Life-Changing', 'Life', 'Changing', 'Workshop', 'Ideas', 'Hindi', 'Greatest', 'Speech', 'Talk', 'Positive', 'Thinking', 'Attitude', 'Training', 'Powerful', 'Leadership', 'Aasaan', 'Presentation', 'session', 'hai', 'thoughts', 'great', 'most', 'best', 'lecture', 'last', 'Ever', 'india tour', 'power of focus', 'focus', 'students', 'best of sandeep', 'desire', 'freedom']",2016-02-11T11:21:39Z,2098849,48573,0,2084,PT39M,hd,false
WKiRLpD0xSo,Sandeep Maheshwari,▶ Most Powerful Motivational Story - By Sandeep Maheshwari I Animated Version in Hindi,"This story was narrated by Sandeep Maheshwari during the UNSTOPPABLE session. 

The full video of this session is available on YouTube.com/SandeepSeminars

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Sandeep Maheshwari', 'Inspirational', 'Inspiring', 'Videos', 'Motivational', 'Motivation', 'Motivating', 'Success', 'Stories', 'India', 'Indian', 'Public', 'Speaker', 'Speaking', 'Life-Changing', 'Life', 'Changing', 'Workshop', 'Ideas', 'Hindi', 'Greatest', 'Speech', 'Talk', 'Positive', 'Thinking', 'Attitude', 'Training', 'Powerful', 'Leadership', 'Aasaan', 'Presentation', 'session', 'hai', 'thoughts', 'great', 'most', 'best', 'last', 'Ever', 'india tour', 'power of focus', 'focus', 'students', 'concentration power', 'studies', 'best of sandeep', 'courage', 'unstoppable', 'two kids']",2016-02-05T06:31:04Z,4308921,171546,0,2858,PT4M1S,hd,false
tqvSHqR7pjU,Sandeep Maheshwari,How to choose your Career? By Sandeep Maheshwari I Hindi,"Choosing a career path is a big decision to make, so take your time to consider your options carefully. There are many things to take into account when choosing a career, such as your concentration power, competitive strength, attitude, skills and interests. It's important to see the big picture and make informed decisions.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Sandeep Maheshwari', 'Inspirational', 'Inspiring', 'Videos', 'Motivational', 'Motivation', 'Motivating', 'Success', 'India', 'Indian', 'Speaker', 'Speaking', 'Life-Changing', 'Life', 'Changing', 'Workshop', 'Ideas', 'Hindi', 'Greatest', 'Speech', 'Talk', 'Positive', 'Thinking', 'Attitude', 'Training', 'Powerful', 'Leadership', 'Aasaan', 'Presentation', 'session', 'thoughts', 'great', 'most', 'best', 'lecture', 'last', 'Ever', 'india tour', 'power of focus', 'focus', 'students', 'concentration power', 'studies', 'best of sandeep', 'courage for students', 'career', 'choice', '10+2', 'iit', 'crack iit']",2016-01-28T06:12:20Z,11903599,411528,0,17417,PT35M16S,hd,false
wvjqFy33HVA,Sandeep Maheshwari,How to LEARN from everyone? By Sandeep Maheshwari in Hindi I Latest 2016,"This world is our classroom! And all living beings are our teacher, including ourselves. Are you ready to start learning now?

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com
Connect with him at Facebook.com/SandeepMaheshwariPage
Watch his inspirational videos at Youtube.com/SandeepSeminars","['Sandeep Maheshwari', 'Inspirational', 'Inspiring', 'Videos', 'Motivational', 'Motivation', 'Motivating', 'Success', 'Stories', 'India', 'Indian', 'Public', 'Speaker', 'Speaking', 'Life-Changing', 'Life', 'Changing', 'Workshop', 'Ideas', 'Hindi', 'Greatest', 'Speech', 'Talk', 'Positive', 'Thinking', 'Attitude', 'Training', 'Powerful', 'Leadership', 'Aasaan', 'Presentation', 'session', 'thoughts', 'great', 'most', 'best', 'lecture', 'last', 'Ever', 'india tour', 'power of focus', 'focus', 'students', 'concentration power', 'best of sandeep', 'courage for students', 'fundoo fundas', 'fundoo', 'how to learn']",2016-01-13T12:42:51Z,1395939,30761,0,988,PT10M36S,hd,false
